source,subject
62014CJ0219,Approximation of laws
62014CJ0069,Principles; objectives and tasks of the Treaties
62014CJ0069,Social Policy
62014CJ0069,Taxation
62014CJ0069,Charter of Fundamental Rights
62014CJ0069,Fundamental rights
62014CJ0432,Social Policy
62014CJ0432,Principles; objectives and tasks of the Treaties
62014CJ0266,Social Policy
62014CJ0160,Approximation of laws
62014CJ0160,Social Policy
62013CJ0020,Social Policy
62014CJ0222,Social Policy
62014CJ0229,Social Policy
62014CJ0229,Approximation of laws
62014CJ0177,Social Policy
62014CJ0087,Social Policy
62014CJ0262,Social Policy
62014CJ0262,Principles; objectives and tasks of the Treaties
62014CJ0065,Social Policy
62014CJ0065,Approximation of laws
62013CJ0182,Social Policy
62013CJ0182,Approximation of laws
62013CJ0392,Social Policy
62014CJ0080,Approximation of laws
62014CJ0080,Social Policy
62013CJ0527,Social Policy
62013CJ0316,Charter of Fundamental Rights
62013CJ0316,Social Policy
62013CJ0316,Fundamental rights
62013CJ0533,Social Policy
62014CJ0238,Social Policy
62013CJ0515,Social Policy
62014CJ0117,Fundamental rights
62014CJ0117,Social Policy
62014CJ0117,Charter of Fundamental Rights
62013CJ0417,Principles; objectives and tasks of the Treaties
62013CJ0417,Social Policy
62013CJ0529,Social Policy
62013CJ0529,Principles; objectives and tasks of the Treaties
62013CJ0354,Principles; objectives and tasks of the Treaties
62013CJ0354,Social Policy
62013CJ0022,Social Policy
62013CJ0416,Social Policy
62013CJ0530,Principles; objectives and tasks of the Treaties
62013CJ0530,Social Policy
62013CJ0311,Social Policy
62012CJ0476,Charter of Fundamental Rights
62012CJ0476,Social Policy
62012CJ0476,Fundamental rights
62013CJ0221,Social Policy
62013CJ0328,Social Policy
62013CJ0318,Principles; objectives and tasks of the Treaties
62013CJ0318,Social Policy
62013CJ0058,Social Policy
62013CJ0058,Right of establishment
62013CJ0058,Free movement of workers
62013CJ0173,Social Policy
62013CJ0198,Charter of Fundamental Rights
62013CJ0198,Social Policy
62013CJ0198,Fundamental rights
62013CJ0362,Social Policy
62013CJ0362,Approximation of laws
62013CJ0362,Transport
62012CJ0501,Fundamental rights
62012CJ0501,Charter of Fundamental Rights
62012CJ0501,Social Policy
62012CJ0501,Principles; objectives and tasks of the Treaties
62013CJ0118,Principles; objectives and tasks of the Treaties
62013CJ0118,Social Policy
62012CJ0539,Social Policy
62013CJ0265,Fundamental rights
62013CJ0265,Social Policy
62013CJ0265,Charter of Fundamental Rights
62012CJ0167,Approximation of laws
62012CJ0167,Social Policy
62012CJ0363,anti-discrimination
62012CJ0363,Approximation of laws
62012CJ0363,Social Policy
62012CJ0363,Principles; objectives and tasks of the Treaties
62013CJ0038,Social Policy
62012CJ0222,Transport
62012CJ0222,Social Policy
62013CJ0190,Social Policy
62012CJ0458,Social Policy
62012CJ0595,Social Policy
62012CJ0176,Social Policy
62012CJ0588,Social Policy
62011CJ0512,Social Policy
62011CJ0512,Approximation of laws
62012CJ0596,Approximation of laws
62012CJ0596,Social Policy
62012CJ0429,Free movement of workers
62012CJ0429,Charter of Fundamental Rights
62012CJ0429,Fundamental rights
62012CJ0429,Principles; objectives and tasks of the Treaties
62012CJ0429,Social Policy
62012CJ0361,Approximation of laws
62012CJ0361,Social Policy
62012CJ0267,Principles; objectives and tasks of the Treaties
62012CJ0267,Social Policy
62012CJ0309,Social Policy
62012CJ0317,Transport
62012CJ0317,Social Policy
62011CJ0476,Social Policy
62011CJ0546,Social Policy
62012CJ0005,Social Policy
62011CJ0614,Social Policy
62011CJ0426,Social Policy
62011CJ0312,anti-discrimination
62011CJ0312,Principles; objectives and tasks of the Treaties
62011CJ0312,Social Policy
62012CJ0007,Social Policy
62012CJ0081,Principles; objectives and tasks of the Treaties
62012CJ0081,Social Policy
62011CJ0398,Social Policy
62012CJ0247,Social Policy
62011CJ0335,External relations
62011CJ0335,international agreements
62011CJ0335,Social Policy
62011CJ0335,Principles; objectives and tasks of the Treaties
62012CJ0290,Social Policy
62011CJ0427,Principles; objectives and tasks of the Treaties
62011CJ0427,Social Policy
62011CJ0363,Social Policy
62011CJ0152,Principles; objectives and tasks of the Treaties
62011CJ0152,Social Policy
62011CJ0124,Principles; objectives and tasks of the Treaties
62011CJ0124,Social Policy
62011CJ0385,Social Policy
62011CJ0229,Charter of Fundamental Rights
62011CJ0229,Principles; objectives and tasks of the Treaties
62011CJ0229,Social Policy
62011CJ0229,Fundamental rights
62012CJ0286,Social Policy
62012CJ0286,Principles; objectives and tasks of the Treaties
62010CJ0583,Social Policy
62011CJ0302,Social Policy
62011CJ0062,Staff regulations and employment conditions - EC
62011CJ0062,Privileges and immunities
62011CJ0062,Social Policy
62011CJ0141,Social Policy
62011CJ0141,Principles; objectives and tasks of the Treaties
62011CJ0078,Social Policy
62011CJ0132,Principles; objectives and tasks of the Treaties
62011CJ0132,Social Policy
62010CJ0337,Social Policy
62010CJ0415,Fundamental rights
62010CJ0415,Principles; objectives and tasks of the Treaties
62010CJ0415,Social Policy
62011CJ0157,Social Policy
62011CJ0251,Social Policy
62010CJ0393,Social Policy
62010CJ0210,Transport
62010CJ0210,Social Policy
62010CJ0586,Social Policy
62010CJ0282,Social Policy
62010CJ0214,Social Policy
62010CJ0435,Social Policy
62010CJ0123,Social Policy
62009CJ0447,Principles; objectives and tasks of the Treaties
62009CJ0447,Social Policy
62009CJ0447,anti-discrimination
62010CJ0155,Social Policy
62010CJ0177,Social Policy
62010CJ0108,Social Policy
62010CJ0297,anti-discrimination
62010CJ0297,Principles; objectives and tasks of the Treaties
62010CJ0297,Social Policy
62009CJ0554,Social Policy
62009CJ0554,Transport
62010CJ0104,Social Policy
62010CJ0104,Data protection
62010CJ0159,Social Policy
62010CJ0310,anti-discrimination
62010CJ0310,Principles; objectives and tasks of the Treaties
62010CJ0310,Social Policy
62010CJ0310,Fundamental rights
62010CJ0256,Social Policy
62008CJ0147,Social Policy
62008CJ0147,Principles; objectives and tasks of the Treaties
62008CJ0147,anti-discrimination
62010CJ0305,Social Policy
62009CJ0109,Social Policy
62009CJ0477,Social Policy
62010CJ0235,Approximation of laws
62010CJ0235,Social Policy
62010CJ0030,Social Policy
62009CJ0463,Social Policy
62009CJ0444,Social Policy
62009CJ0429,Social Policy
62009CJ0250,Social Policy
62009CJ0250,Principles; objectives and tasks of the Treaties
62009CJ0250,anti-discrimination
62009CJ0232,Social Policy
62009CJ0242,Social Policy
62009CJ0227,Social Policy
62009CJ0428,Social Policy
62009CJ0045,anti-discrimination
62009CJ0045,Principles; objectives and tasks of the Treaties
62009CJ0045,Social Policy
62009CJ0243,Social Policy
62008CJ0499,Principles; objectives and tasks of the Treaties
62008CJ0499,Social Policy
62008CJ0499,anti-discrimination
62009CJ0224,Social Policy
62009CJ0104,Social Policy
62010CJ0149,Social Policy
62009CJ0151,Social Policy
62008CJ0577,Social Policy
62009CJ0246,Social Policy
62009CJ0246,Principles; objectives and tasks of the Treaties
62008CJ0194,Social Policy
62008CJ0471,Social Policy
62009CJ0098,Social Policy
62008CJ0395,Social Policy
62009CJ0158,Social Policy
62009CJ0124,Transport
62009CJ0124,Social Policy
62008CJ0405,Social Policy
62007CJ0555,Social Policy
62007CJ0555,Principles; objectives and tasks of the Treaties
62007CJ0555,anti-discrimination
62008CJ0229,anti-discrimination
62008CJ0229,Principles; objectives and tasks of the Treaties
62008CJ0229,Social Policy
62008CJ0341,Social Policy
62008CJ0341,Principles; objectives and tasks of the Treaties
62008CJ0341,anti-discrimination
62008CJ0323,Approximation of laws
62008CJ0323,Social Policy
62008CJ0063,Social Policy
62008CJ0116,Social Policy
62008CJ0044,Social Policy
62008CJ0044,Approximation of laws
62008CJ0277,Social Policy
62008CJ0069,Social Policy
62008CJ0012,Social Policy
62008CJ0012,Approximation of laws
62007CJ0537,Social security for migrant workers
62007CJ0537,Social Policy
62008CJ0088,Social Policy
62008CJ0088,Principles; objectives and tasks of the Treaties
62007CJ0561,Social Policy
62007CJ0378,Social Policy
62007CJ0559,Social Policy
62007CJ0388,Principles; objectives and tasks of the Treaties
62007CJ0388,Social Policy
62007CJ0466,Social Policy
62006CJ0350,Social Policy
62007CJ0306,Social Policy
62007CJ0396,Social Policy
62008CJ0041,Social security for migrant workers
62008CJ0041,Social Policy
62007CJ0046,Social Policy
62007CJ0313,Social Policy
62007CJ0310,Social Policy
62008CJ0070,Social Policy
62006CJ0427,anti-discrimination
62006CJ0427,Principles; objectives and tasks of the Treaties
62006CJ0427,Social Policy
62006CJ0504,Social Policy
62006CJ0303,anti-discrimination
62006CJ0303,Social Policy
62006CJ0303,Principles; objectives and tasks of the Treaties
62007CJ0543,Social Policy
62007CJ0054,Social Policy
62007CJ0054,Principles; objectives and tasks of the Treaties
62007CJ0054,anti-discrimination
62006CJ0226,Social Policy
62007CJ0055,Social Policy
62006CJ0268,Social Policy
62006CJ0267,Principles; objectives and tasks of the Treaties
62006CJ0267,Social Policy
62007CJ0340,Social Policy
62006CJ0506,Social Policy
62006CJ0507,Social Policy
62006CJ0498,Social Policy
62006CJ0246,Social Policy
62005CJ0341,anti-discrimination
62005CJ0341,Social Policy
62005CJ0341,Right of establishment
62005CJ0341,Non-discrimination on grounds of nationality
62005CJ0341,Freedom to provide services
62006CJ0300,Social Policy
62007CJ0006,Social Policy
62005CJ0411,Principles; objectives and tasks of the Treaties
62005CJ0411,Social Policy
62005CJ0411,anti-discrimination
62006CJ0460,Social Policy
62007CJ0009,Social Policy
62006CJ0116,Social Policy
62005CJ0307,Social Policy
62006CJ0381,Social Policy
62005CJ0458,Social Policy
62005CJ0458,Approximation of laws
62006CJ0317,Social Policy
62006CJ0410,Transport
62006CJ0410,Social Policy
62006CJ0231,Social Policy
62006CJ0392,Social Policy
62006CJ0392,Transport
62005CJ0127,Social Policy
62006CJ0321,Social Policy
62006CJ0407,Social Policy
